country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Iceland,IS,2020-35,80+yr,1,12478,16,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-36,80+yr,1,12478,16,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-37,80+yr,0,12478,8,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-38,80+yr,2,12478,16,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-39,80+yr,3,12478,40.1,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-40,80+yr,6,12478,72.1,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-41,80+yr,9,12478,120.2,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-42,80+yr,3,12478,96.2,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-43,80+yr,43,12478,368.6,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-44,80+yr,20,12478,504.9,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-45,80+yr,3,12478,184.3,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-46,80+yr,0,12478,24,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-47,80+yr,0,12478,0,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-48,80+yr,3,12478,24,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-49,80+yr,1,12478,32.1,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-50,80+yr,0,12478,8,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-51,80+yr,0,12478,0,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-52,80+yr,0,12478,0,"TESSy COVID-19, national weekly data"
Iceland,IS,2020-53,80+yr,0,12478,0,"TESSy COVID-19, national weekly data"
Iceland,IS,2021-01,80+yr,0,12478,0,"TESSy COVID-19, national weekly data"
Iceland,IS,2021-02,80+yr,0,12478,0,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-10,<15yr,0,1007758,,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-11,<15yr,0,1007758,,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-12,<15yr,17,1007758,1.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-13,<15yr,24,1007758,4.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-14,<15yr,23,1007758,4.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-15,<15yr,66,1007758,8.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-16,<15yr,106,1007758,17.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-17,<15yr,47,1007758,15.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-18,<15yr,53,1007758,9.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-19,<15yr,39,1007758,9.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-20,<15yr,28,1007758,6.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-21,<15yr,32,1007758,6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-22,<15yr,32,1007758,6.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-23,<15yr,9,1007758,4.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-24,<15yr,12,1007758,2.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-25,<15yr,4,1007758,1.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-26,<15yr,3,1007758,0.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-27,<15yr,7,1007758,1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-28,<15yr,11,1007758,1.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-29,<15yr,6,1007758,1.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-30,<15yr,9,1007758,1.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-31,<15yr,49,1007758,5.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-32,<15yr,47,1007758,9.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-33,<15yr,69,1007758,11.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-34,<15yr,85,1007758,15.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-35,<15yr,79,1007758,16.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-36,<15yr,120,1007758,19.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-37,<15yr,191,1007758,30.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-38,<15yr,234,1007758,42.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-39,<15yr,222,1007758,45.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-40,<15yr,291,1007758,50.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-41,<15yr,448,1007758,73.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-42,<15yr,874,1007758,131.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-43,<15yr,1008,1007758,186.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-44,<15yr,742,1007758,173.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-45,<15yr,422,1007758,115.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-46,<15yr,390,1007758,80.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-47,<15yr,369,1007758,75.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-48,<15yr,290,1007758,65.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-49,<15yr,359,1007758,64.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-50,<15yr,319,1007758,67.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-51,<15yr,527,1007758,83.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-52,<15yr,731,1007758,124.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-53,<15yr,1681,1007758,239.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2021-01,<15yr,3042,1007758,468.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2021-02,<15yr,1422,1007758,443,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-10,15-24yr,0,615519,,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-11,15-24yr,19,615519,,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-12,15-24yr,55,615519,12,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-13,15-24yr,101,615519,25.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-14,15-24yr,166,615519,43.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-15,15-24yr,323,615519,79.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-16,15-24yr,335,615519,106.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-17,15-24yr,259,615519,96.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-18,15-24yr,216,615519,77.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-19,15-24yr,143,615519,58.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-20,15-24yr,123,615519,43.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-21,15-24yr,58,615519,29.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-22,15-24yr,40,615519,15.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-23,15-24yr,21,615519,9.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-24,15-24yr,16,615519,6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-25,15-24yr,10,615519,4.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-26,15-24yr,10,615519,3.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-27,15-24yr,7,615519,2.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-28,15-24yr,40,615519,7.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-29,15-24yr,18,615519,9.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-30,15-24yr,17,615519,5.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-31,15-24yr,60,615519,12.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-32,15-24yr,89,615519,24.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-33,15-24yr,116,615519,33.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-34,15-24yr,201,615519,51.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-35,15-24yr,161,615519,58.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-36,15-24yr,214,615519,60.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-37,15-24yr,293,615519,82.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-38,15-24yr,432,615519,117.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-39,15-24yr,583,615519,164.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-40,15-24yr,785,615519,222.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-41,15-24yr,1323,615519,342.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-42,15-24yr,2079,615519,552.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-43,15-24yr,1636,615519,603.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-44,15-24yr,921,615519,415.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-45,15-24yr,477,615519,227.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-46,15-24yr,499,615519,158.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-47,15-24yr,491,615519,160.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-48,15-24yr,341,615519,135.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-49,15-24yr,286,615519,101.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-50,15-24yr,310,615519,96.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-51,15-24yr,597,615519,147.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-52,15-24yr,1315,615519,310.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-53,15-24yr,4389,615519,926.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2021-01,15-24yr,8452,615519,2086.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2021-02,15-24yr,3253,615519,1901.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-10,25-49yr,10,1745084,,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-11,25-49yr,68,1745084,,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-12,25-49yr,385,1745084,26,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-13,25-49yr,753,1745084,65.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-14,25-49yr,1291,1745084,117.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-15,25-49yr,2197,1745084,199.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-16,25-49yr,2143,1745084,248.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-17,25-49yr,1367,1745084,201.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-18,25-49yr,1013,1745084,136.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-19,25-49yr,684,1745084,97.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-20,25-49yr,647,1745084,76.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-21,25-49yr,207,1745084,48.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-22,25-49yr,185,1745084,22.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-23,25-49yr,71,1745084,14.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-24,25-49yr,49,1745084,6.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-25,25-49yr,39,1745084,5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-26,25-49yr,38,1745084,4.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-27,25-49yr,36,1745084,4.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-28,25-49yr,61,1745084,5.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-29,25-49yr,71,1745084,7.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-30,25-49yr,69,1745084,8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-31,25-49yr,157,1745084,13,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-32,25-49yr,312,1745084,26.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-33,25-49yr,235,1745084,31.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-34,25-49yr,346,1745084,33.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-35,25-49yr,309,1745084,37.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-36,25-49yr,388,1745084,39.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-37,25-49yr,568,1745084,54.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-38,25-49yr,745,1745084,75.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-39,25-49yr,874,1745084,92.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-40,25-49yr,1286,1745084,123.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-41,25-49yr,1773,1745084,175.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-42,25-49yr,2822,1745084,263.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-43,25-49yr,2422,1745084,300.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-44,25-49yr,1730,1745084,237.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-45,25-49yr,1183,1745084,166.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-46,25-49yr,1080,1745084,129.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-47,25-49yr,891,1745084,112.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-48,25-49yr,708,1745084,91.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-49,25-49yr,730,1745084,82.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-50,25-49yr,815,1745084,88.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-51,25-49yr,1593,1745084,138,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-52,25-49yr,2803,1745084,251.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-53,25-49yr,8931,1745084,672.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2021-01,25-49yr,19145,1745084,1608.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2021-02,25-49yr,9407,1745084,1636.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-10,50-64yr,3,844440,,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-11,50-64yr,41,844440,,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-12,50-64yr,185,844440,26.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-13,50-64yr,417,844440,71.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-14,50-64yr,646,844440,125.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-15,50-64yr,1166,844440,214.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-16,50-64yr,1103,844440,268.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-17,50-64yr,656,844440,208.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-18,50-64yr,459,844440,132,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-19,50-64yr,282,844440,87.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-20,50-64yr,196,844440,56.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-21,50-64yr,85,844440,33.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-22,50-64yr,92,844440,21,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-23,50-64yr,33,844440,14.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-24,50-64yr,15,844440,5.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-25,50-64yr,11,844440,3.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-26,50-64yr,13,844440,2.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-27,50-64yr,16,844440,3.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-28,50-64yr,12,844440,3.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-29,50-64yr,18,844440,3.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-30,50-64yr,17,844440,4.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-31,50-64yr,34,844440,6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-32,50-64yr,84,844440,14,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-33,50-64yr,81,844440,19.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-34,50-64yr,127,844440,24.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-35,50-64yr,107,844440,27.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-36,50-64yr,131,844440,28.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-37,50-64yr,223,844440,41.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-38,50-64yr,318,844440,64.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-39,50-64yr,375,844440,82.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-40,50-64yr,540,844440,108.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-41,50-64yr,776,844440,155.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-42,50-64yr,1227,844440,237.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-43,50-64yr,1232,844440,291.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-44,50-64yr,786,844440,239,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-45,50-64yr,478,844440,149.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-46,50-64yr,430,844440,107.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-47,50-64yr,360,844440,93.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-48,50-64yr,278,844440,75.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-49,50-64yr,311,844440,69.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-50,50-64yr,332,844440,76.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-51,50-64yr,706,844440,122.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-52,50-64yr,1159,844440,220.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-53,50-64yr,4072,844440,619.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2021-01,50-64yr,9154,844440,1566.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2021-02,50-64yr,4787,844440,1650.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-10,65-79yr,2,527615,,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-11,65-79yr,18,527615,,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-12,65-79yr,73,527615,17.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-13,65-79yr,245,527615,60.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-14,65-79yr,393,527615,120.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-15,65-79yr,476,527615,164.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-16,65-79yr,550,527615,194.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-17,65-79yr,498,527615,198.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-18,65-79yr,239,527615,139.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-19,65-79yr,137,527615,71.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-20,65-79yr,68,527615,38.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-21,65-79yr,46,527615,21.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-22,65-79yr,37,527615,15.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-23,65-79yr,19,527615,10.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-24,65-79yr,10,527615,5.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-25,65-79yr,7,527615,3.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-26,65-79yr,5,527615,2.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-27,65-79yr,4,527615,1.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-28,65-79yr,8,527615,2.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-29,65-79yr,15,527615,4.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-30,65-79yr,8,527615,4.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-31,65-79yr,14,527615,4.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-32,65-79yr,17,527615,5.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-33,65-79yr,31,527615,9.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-34,65-79yr,38,527615,13.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-35,65-79yr,31,527615,13.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-36,65-79yr,59,527615,17.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-37,65-79yr,97,527615,29.6,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-38,65-79yr,161,527615,48.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-39,65-79yr,145,527615,58,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-40,65-79yr,186,527615,62.7,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-41,65-79yr,294,527615,91,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-42,65-79yr,423,527615,135.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-43,65-79yr,485,527615,172.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-44,65-79yr,314,527615,151.4,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-45,65-79yr,229,527615,102.9,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-46,65-79yr,205,527615,82.3,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-47,65-79yr,172,527615,71.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-48,65-79yr,133,527615,57.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-49,65-79yr,156,527615,54.8,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-50,65-79yr,130,527615,54.2,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-51,65-79yr,263,527615,74.5,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-52,65-79yr,434,527615,132.1,"TESSy COVID-19, national weekly data"
Ireland,IE,2020-53,65-79yr,1455,527615,358,"TESSy COVID-19, national weekly data"
Ireland,IE,2021-01,65-79yr,3253,527615,892.3,"TESSy COVID-19, national weekly data"
